Calcite version,ID,file,Version-ID,Bug,SM_interface_nod_stdev,SM_enum_dloc_stdev,SM_enum_cloc_stdev,SM_enum_tcloc_stdev,SM_enum_npa_stdev,SM_enum_nlpa_stdev,SM_enum_nla_stdev,SM_enum_na_stdev,SM_enum_tnlpa_stdev,SM_enum_tnpa_stdev,SM_enum_tna_stdev,SM_enum_tnla_stdev,SM_interface_cboi_stdev,SM_enum_ad_generalized_entropy,SM_enum_ad_atkinson,SM_enum_ad_theil,SM_method_cco_min,SM_method_ci_min,SM_method_cco_median,SM_method_ccl_min,SM_enum_cco_min,SM_method_ci_median,SM_method_cco_avg,SM_enum_cboi_stdev,SM_enum_ci_min,SM_interface_noc_stdev,SM_enum_pua_stdev,SM_enum_nlg_stdev,SM_enum_ng_stdev,SM_enum_cco_median
1.9.0,5.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidConnectionImpl.java,1.9.0-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,19.0,linq4j/src/main/java/org/apache/calcite/linq4j/EnumerableDefaults.java,1.9.0-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313531353135313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,21.0,core/src/main/java/org/apache/calcite/sql/SqlKind.java,1.9.0-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,56.0,2.0,11.2,0.0,9.0,0.0,0.0,0.0,0.0,56.0
1.9.0,26.0,core/src/main/java/org/apache/calcite/runtime/FlatLists.java,1.9.0-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36936936936936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,28.0,core/src/main/java/org/apache/calcite/sql2rel/SqlToRelConverter.java,1.9.0-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653266331658291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,30.0,core/src/main/java/org/apache/calcite/util/Pair.java,1.9.0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,33.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.9.0-33,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.9.0,46.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,1.9.0-46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21311475409836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,47.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorScope.java,1.9.0-47,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.9.0,87.0,core/src/main/java/org/apache/calcite/jdbc/CalcitePrepare.java,1.9.0-87,0.0,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75713994406849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.9.0,92.0,core/src/main/java/org/apache/calcite/jdbc/Driver.java,1.9.0-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,167.0,core/src/main/java/org/apache/calcite/rel/RelFieldCollation.java,1.9.0-167,0.0,0.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705882352941176,5.0,0.0,0.0,0.0,0.0,0.0,6.0
1.9.0,325.0,core/src/main/java/org/apache/calcite/sql/SqlWriter.java,1.9.0-325,0.0,1.24721912892464,52.0,52.0,52.0,9.0,9.0,9.5,9.5,9.0,9.0,9.5,9.5,31.0268700752535,0.057605761386045,0.0285954792089683,0.0566330122651324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.471404520791031,1.0,0.5,0.5,0.0
1.9.0,835.0,core/src/main/java/org/apache/calcite/util/mapping/Mappings.java,1.9.0-835,0.0,1.22474487139158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9356488591854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842696629213483,0.0,0.0,1.4790199457749,0.0,0.0,0.0,0.0
1.9.0,865.0,avatica/core/src/main/java/org/apache/calcite/avatica/Meta.java,1.9.0-865,1.0,1.41421356237309,18.6249533929319,20.0388511535855,20.0388511535855,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,35.8956821915951,0.0683545445722285,0.0338852508008845,0.0689195245442153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23609564462323,0.0,0.82915619758885,0.471404520791031,0.942809041582063,0.942809041582063,0.0
1.9.0,931.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/Service.java,1.9.0-931,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615384615384615,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1.9.0,1180.0,core/src/main/java/org/apache/calcite/rel/rules/AggregateExpandDistinctAggregatesRule.java,1.9.0-1180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1181.0,core/src/main/java/org/apache/calcite/rex/RexUtil.java,1.9.0-1181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1188.0,core/src/main/java/org/apache/calcite/sql/SqlPrefixOperator.java,1.9.0-1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1197.0,core/src/main/java/org/apache/calcite/sql/parser/SqlParserUtil.java,1.9.0-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655737704918032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1199.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidDateTimeUtils.java,1.9.0-1199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1200.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidQuery.java,1.9.0-1200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1204.0,core/src/main/java/org/apache/calcite/interpreter/AggregateNode.java,1.9.0-1204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1212.0,core/src/main/java/org/apache/calcite/sql/SqlLiteral.java,1.9.0-1212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1213.0,core/src/main/java/org/apache/calcite/sql2rel/StandardConvertletTable.java,1.9.0-1213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1214.0,core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,1.9.0-1214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369369369369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1215.0,core/src/main/java/org/apache/calcite/sql/fun/SqlTimestampAddFunction.java,1.9.0-1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1221.0,core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,1.9.0-1221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226415094339622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1222.0,avatica/core/src/main/java/org/apache/calcite/avatica/AvaticaConnection.java,1.9.0-1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1225.0,avatica/core/src/main/java/org/apache/calcite/avatica/AvaticaUtils.java,1.9.0-1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1234.0,core/src/main/java/org/apache/calcite/sql/SqlIntervalQualifier.java,1.9.0-1234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1237.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdSize.java,1.9.0-1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1238.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeSystemImpl.java,1.9.0-1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1241.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeAssignmentRules.java,1.9.0-1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1243.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeFamily.java,1.9.0-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11022302462515e-16,0.0,0.0,0.0,0.0,0.0,54.0,0.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0
1.9.0,1244.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.9.0-1244,0.0,0.0,80.0,106.0,111.5,30.0,30.0,33.0,33.0,33.0,33.0,36.0,36.0,0.0,0.0228217405500896,0.0113783182849364,0.0226695317625499,0.0,0.0,0.0,0.0,0.0,0.0,3.63636363636363,89.0,0.0,0.0,3.5,5.5,5.5,40.0
1.9.0,1245.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeUtil.java,1.9.0-1245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1250.0,core/src/main/java/org/apache/calcite/plan/RelOptPlanner.java,1.9.0-1250,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1252.0,core/src/main/java/org/apache/calcite/sql/SqlFunctionCategory.java,1.9.0-1252,0.0,0.0,0.5,1.0,2.5,3.0,3.0,3.5,3.5,5.0,5.0,5.5,5.5,0.0,0.312339807282522,0.15007264394043,0.283030423473669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,2.5,0.0,0.0,0.0
1.9.0,1264.0,core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,1.9.0-1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1272.0,core/src/main/java/org/apache/calcite/tools/RelBuilder.java,1.9.0-1272,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307692307692307,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.9.0,1277.0,avatica/server/src/main/java/org/apache/calcite/avatica/server/HttpServer.java,1.9.0-1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338983050847457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1278.0,core/src/main/java/org/apache/calcite/sql/SqlDialect.java,1.9.0-1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9.0,1293.0,core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,1.9.0-1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109947643979057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.10.0,11.0,core/src/main/java/org/apache/calcite/sql/validate/SqlConformance.java,1.10.0-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,6.0
1.10.0,40.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.10.0-40,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.10.0,740.0,core/src/main/java/org/apache/calcite/sql/pretty/SqlPrettyWriter.java,1.10.0-740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.10.0,865.0,avatica/core/src/main/java/org/apache/calcite/avatica/Meta.java,1.10.0-865,1.0,1.78535710713571,18.6249533929319,20.0388511535855,20.0388511535855,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,36.1973755954765,0.0683545445722285,0.0338852508008845,0.0689195245442153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23609564462323,0.0,0.82915619758885,0.471404520791031,0.942809041582063,0.942809041582063,0.0
1.10.0,1202.0,druid/src/main/java/org/apache/calcite/adapter/druid/DruidConnectionImpl.java,1.10.0-1202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.10.0,1225.0,core/src/main/java/org/apache/calcite/sql/validate/SqlValidatorImpl.java,1.10.0-1225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21195652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.10.0,1242.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.10.0-1242,0.0,0.0,80.0,106.0,111.5,30.0,30.0,33.0,33.0,33.0,33.0,36.0,36.0,0.0,0.0228217405500896,0.0113783182849364,0.0226695317625499,0.0,0.0,0.0,0.0,0.0,0.0,3.63636363636363,90.0,0.0,0.0,3.5,5.5,5.5,40.0
1.10.0,1307.0,avatica/core/src/main/java/org/apache/calcite/avatica/MetaImpl.java,1.10.0-1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146067415730337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1.0,core/src/main/java/org/apache/calcite/tools/RelBuilder.java,1.11.0-1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291970802919708,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.11.0,9.0,core/src/main/java/org/apache/calcite/interpreter/AggregateNode.java,1.11.0-9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,25.0,core/src/main/java/org/apache/calcite/sql/SqlExplain.java,1.11.0-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,35.0,core/src/main/java/org/apache/calcite/sql/SqlWriter.java,1.11.0-35,0.0,1.24721912892464,56.0,56.0,56.0,9.5,9.5,10.0,10.0,9.5,9.5,10.0,10.0,32.2524762184583,0.057605761386045,0.0285954792089683,0.0566330122651324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.471404520791031,1.0,0.5,0.5,0.0
1.11.0,38.0,core/src/main/java/org/apache/calcite/adapter/jdbc/JdbcRules.java,1.11.0-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169014084507042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,43.0,core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,1.11.0-43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,49.0,core/src/main/java/org/apache/calcite/sql/SqlLiteral.java,1.11.0-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,57.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.11.0-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,71.0,core/src/main/java/org/apache/calcite/sql/validate/SqlConformanceEnum.java,1.11.0-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2204460492503091e-16,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.14285714285714,0.0,3.0,0.0,0.0,0.0,0.0,22.0
1.11.0,79.0,avatica/core/src/main/java/org/apache/calcite/avatica/proto/Common.java,1.11.0-79,0.0,0.0,62.5365199425952,62.5365199425952,62.5365199425952,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,2.65329983228431,0.0,1.11022302462515e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.27514792899408,3.11022015101103,1.0,0.0,0.0,0.0,0.0,3.0
1.11.0,80.0,avatica/core/src/main/java/org/apache/calcite/avatica/proto/Requests.java,1.11.0-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624896685675796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96262219666475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,81.0,avatica/core/src/main/java/org/apache/calcite/avatica/proto/Responses.java,1.11.0-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84130128959907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,113.0,core/src/main/java/org/apache/calcite/jdbc/CalcitePrepare.java,1.11.0-113,0.0,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60143218483576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.11.0,1054.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/Primitive.java,1.11.0-1054,0.0,0.0,81.0,92.5,97.5,8.0,8.0,9.5,9.5,9.5,9.5,11.0,11.0,0.0,8.88952689728217e-05,4.44471405884883e-05,8.88929640975901e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.25423728813559,19.5,0.0,0.0,0.5,0.0,0.0,125.5
1.11.0,1065.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdColumnUniqueness.java,1.11.0-1065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1068.0,core/src/main/java/org/apache/calcite/plan/RexImplicationChecker.java,1.11.0-1068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1069.0,core/src/main/java/org/apache/calcite/rex/RexUtil.java,1.11.0-1069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14772727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1071.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdPredicates.java,1.11.0-1071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1085.0,avatica/core/src/main/java/org/apache/calcite/avatica/Meta.java,1.11.0-1085,0.0,2.17944947177033,18.6249533929319,20.0388511535855,20.0388511535855,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,38.2295697072305,0.0683545445722285,0.0338852508008845,0.0689195245442153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88784057755189,0.0,0.82915619758885,0.471404520791031,0.942809041582063,0.942809041582063,0.0
1.11.0,1093.0,core/src/main/java/org/apache/calcite/sql2rel/StandardConvertletTable.java,1.11.0-1093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11.0,1097.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/BinaryExpression.java,1.11.0-1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
